"","Province.State","Country.Region","Lat","Long","Date","Confirmed","deaths","recovered"
"9156","","Seychelles",-4.6796,55.492,2020-02-26,0,0,0
"9157","","Singapore",1.2833,103.8333,2020-02-26,93,0,62
"9158","","Slovakia",48.669,19.699,2020-02-26,0,0,0
"9159","","Slovenia",46.1512,14.9955,2020-02-26,0,0,0
"9160","","Somalia",5.1521,46.1996,2020-02-26,0,0,0
"9161","","South Africa",-30.5595,22.9375,2020-02-26,0,0,0
"9162","","Spain",40,-4,2020-02-26,13,0,2
"9163","","Sri Lanka",7,81,2020-02-26,1,0,1
"9164","","Sudan",12.8628,30.2176,2020-02-26,0,0,0
"9165","","Suriname",3.9193,-56.0278,2020-02-26,0,0,0
"9166","","Sweden",63,16,2020-02-26,2,0,0
"9167","","Switzerland",46.8182,8.2275,2020-02-26,1,0,0
"9168","","Taiwan*",23.7,121,2020-02-26,32,1,5
"9169","","Tanzania",-6.369,34.8888,2020-02-26,0,0,0
"9170","","Thailand",15,101,2020-02-26,40,0,22
"9171","","Togo",8.6195,0.8248,2020-02-26,0,0,0
"9172","","Trinidad and Tobago",10.6918,-61.2225,2020-02-26,0,0,0
"9173","","Tunisia",34,9,2020-02-26,0,0,0
"9174","","Turkey",38.9637,35.2433,2020-02-26,0,0,0
"9175","","Uganda",1,32,2020-02-26,0,0,0
"9176","","Ukraine",48.3794,31.1656,2020-02-26,0,0,0
"9177","","United Arab Emirates",24,54,2020-02-26,13,0,4
"9178","Bermuda","United Kingdom",32.3078,-64.7505,2020-02-26,0,0,0
"9179","Cayman Islands","United Kingdom",19.3133,-81.2546,2020-02-26,0,0,0
"9180","Channel Islands","United Kingdom",49.3723,-2.3644,2020-02-26,0,0,0
"9181","Gibraltar","United Kingdom",36.1408,-5.3536,2020-02-26,0,0,0
"9182","Isle of Man","United Kingdom",54.2361,-4.5481,2020-02-26,0,0,0
"9183","Montserrat","United Kingdom",16.7425,-62.1874,2020-02-26,0,0,0
"9184","","United Kingdom",55.3781,-3.436,2020-02-26,13,0,8
"9185","","Uruguay",-32.5228,-55.7658,2020-02-26,0,0,0
"9186","","US",37.0902,-95.7129,2020-02-26,57,0,6
"9187","","Uzbekistan",41.3775,64.5853,2020-02-26,0,0,0
"9188","","Venezuela",6.4238,-66.5897,2020-02-26,0,0,0
"9189","","Vietnam",16,108,2020-02-26,16,0,16
"9190","","Zambia",-15.4167,28.2833,2020-02-26,0,0,0
"9191","","Zimbabwe",-20,30,2020-02-26,0,0,0
"9192","Diamond Princess","Canada",0,0,2020-02-26,0,0,NA
"9193","","Dominica",15.415,-61.371,2020-02-26,0,0,0
"9194","","Grenada",12.1165,-61.679,2020-02-26,0,0,0
"9195","","Mozambique",-18.665695,35.529562,2020-02-26,0,0,NA
"9196","","Syria",34.802075,38.996815,2020-02-26,0,0,NA
"9197","","Timor-Leste",-8.874217,125.727539,2020-02-26,0,0,NA
"9198","","Belize",13.1939,-59.5432,2020-02-26,0,0,0
"9199","Recovered","Canada",0,0,2020-02-26,0,0,NA
"9200","","Laos",19.85627,102.495496,2020-02-26,0,0,0
"9201","","Libya",26.3351,17.228331,2020-02-26,0,0,0
"9202","","West Bank and Gaza",31.9522,35.2332,2020-02-26,0,0,0
"9203","","Guinea-Bissau",11.8037,-15.1804,2020-02-26,0,0,0
"9204","","Mali",17.570692,-3.996166,2020-02-26,0,0,0
"9205","","Saint Kitts and Nevis",17.357822,-62.782998,2020-02-26,0,0,0
"9206","Northwest Territories","Canada",64.8255,-124.8457,2020-02-26,0,0,NA
"9207","Yukon","Canada",64.2823,-135,2020-02-26,0,0,NA
"9208","","Kosovo",42.602636,20.902977,2020-02-26,0,0,0
"9209","","Burma",21.9162,95.956,2020-02-26,0,0,0
"9210","Anguilla","United Kingdom",18.2206,-63.0686,2020-02-26,0,0,0
"9211","British Virgin Islands","United Kingdom",18.4207,-64.64,2020-02-26,0,0,0
"9212","Turks and Caicos Islands","United Kingdom",21.694,-71.7979,2020-02-26,0,0,0
"9213","","MS Zaandam",0,0,2020-02-26,0,0,0
"9214","","Botswana",-22.3285,24.6849,2020-02-26,0,0,0
"9215","","Burundi",-3.3731,29.9189,2020-02-26,0,0,0
"9216","","Sierra Leone",8.460555,-11.779889,2020-02-26,0,0,0
"9217","","Afghanistan",33,65,2020-02-27,1,0,0
"9218","","Albania",41.1533,20.1683,2020-02-27,0,0,0
"9219","","Algeria",28.0339,1.6596,2020-02-27,1,0,0
"9220","","Andorra",42.5063,1.5218,2020-02-27,0,0,0
"9221","","Angola",-11.2027,17.8739,2020-02-27,0,0,0
"9222","","Antigua and Barbuda",17.0608,-61.7964,2020-02-27,0,0,0
"9223","","Argentina",-38.4161,-63.6167,2020-02-27,0,0,0
"9224","","Armenia",40.0691,45.0382,2020-02-27,0,0,0
"9225","Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-27,0,0,0
"9226","New South Wales","Australia",-33.8688,151.2093,2020-02-27,4,0,4
"9227","Northern Territory","Australia",-12.4634,130.8456,2020-02-27,0,0,0
"9228","Queensland","Australia",-28.0167,153.4,2020-02-27,5,0,1
"9229","South Australia","Australia",-34.9285,138.6007,2020-02-27,2,0,2
"9230","Tasmania","Australia",-41.4545,145.9707,2020-02-27,0,0,0
"9231","Victoria","Australia",-37.8136,144.9631,2020-02-27,4,0,4
"9232","Western Australia","Australia",-31.9505,115.8605,2020-02-27,0,0,0
"9233","","Austria",47.5162,14.5501,2020-02-27,3,0,0
"9234","","Azerbaijan",40.1431,47.5769,2020-02-27,0,0,0
"9235","","Bahamas",25.0343,-77.3963,2020-02-27,0,0,0
"9236","","Bahrain",26.0275,50.55,2020-02-27,33,0,0
"9237","","Bangladesh",23.685,90.3563,2020-02-27,0,0,0
"9238","","Barbados",13.1939,-59.5432,2020-02-27,0,0,0
"9239","","Belarus",53.7098,27.9534,2020-02-27,0,0,0
"9240","","Belgium",50.8333,4,2020-02-27,1,0,1
"9241","","Benin",9.3077,2.3158,2020-02-27,0,0,0
"9242","","Bhutan",27.5142,90.4336,2020-02-27,0,0,0
"9243","","Bolivia",-16.2902,-63.5887,2020-02-27,0,0,0
"9244","","Bosnia and Herzegovina",43.9159,17.6791,2020-02-27,0,0,0
"9245","","Brazil",-14.235,-51.9253,2020-02-27,1,0,0
"9246","","Brunei",4.5353,114.7277,2020-02-27,0,0,0
"9247","","Bulgaria",42.7339,25.4858,2020-02-27,0,0,0
"9248","","Burkina Faso",12.2383,-1.5616,2020-02-27,0,0,0
"9249","","Cabo Verde",16.5388,-23.0418,2020-02-27,0,0,0
"9250","","Cambodia",11.55,104.9167,2020-02-27,1,0,1
"9251","","Cameroon",3.848,11.5021,2020-02-27,0,0,0
"9252","Alberta","Canada",53.9333,-116.5765,2020-02-27,0,0,NA
"9253","British Columbia","Canada",49.2827,-123.1207,2020-02-27,7,0,NA
"9254","Grand Princess","Canada",37.6489,-122.6655,2020-02-27,0,0,NA
"9255","Manitoba","Canada",53.7609,-98.8139,2020-02-27,0,0,NA
"9256","New Brunswick","Canada",46.5653,-66.4619,2020-02-27,0,0,NA
"9257","Newfoundland and Labrador","Canada",53.1355,-57.6604,2020-02-27,0,0,NA
"9258","Nova Scotia","Canada",44.682,-63.7443,2020-02-27,0,0,NA
"9259","Ontario","Canada",51.2538,-85.3232,2020-02-27,6,0,NA
"9260","Prince Edward Island","Canada",46.5107,-63.4168,2020-02-27,0,0,NA
"9261","Quebec","Canada",52.9399,-73.5491,2020-02-27,0,0,NA
"9262","Saskatchewan","Canada",52.9399,-106.4509,2020-02-27,0,0,NA
"9263","","Central African Republic",6.6111,20.9394,2020-02-27,0,0,0
"9264","","Chad",15.4542,18.7322,2020-02-27,0,0,0
"9265","","Chile",-35.6751,-71.543,2020-02-27,0,0,0
"9266","Anhui","China",31.8257,117.2264,2020-02-27,989,6,792
"9267","Beijing","China",40.1824,116.4142,2020-02-27,410,5,248
"9268","Chongqing","China",30.0572,107.874,2020-02-27,576,6,401
"9269","Fujian","China",26.0789,117.9874,2020-02-27,296,1,228
"9270","Gansu","China",37.8099,101.0583,2020-02-27,91,2,81
"9271","Guangdong","China",23.3417,113.4244,2020-02-27,1347,7,890
"9272","Guangxi","China",23.8298,108.7881,2020-02-27,252,2,161
"9273","Guizhou","China",26.8154,106.8748,2020-02-27,146,2,112
"9274","Hainan","China",19.1959,109.7453,2020-02-27,168,5,131
"9275","Hebei","China",39.549,116.1306,2020-02-27,317,6,274
"9276","Heilongjiang","China",47.862,127.7615,2020-02-27,480,13,270
"9277","Henan","China",33.882,113.614,2020-02-27,1272,20,1068
"9278","Hong Kong","China",22.3,114.2,2020-02-27,92,2,24
"9279","Hubei","China",30.9756,112.2707,2020-02-27,65596,2641,23383
"9280","Hunan","China",27.6104,111.7088,2020-02-27,1017,4,804
"9281","Inner Mongolia","China",44.0935,113.9448,2020-02-27,75,0,43
"9282","Jiangsu","China",32.9711,119.455,2020-02-27,631,0,498
"9283","Jiangxi","China",27.614,115.7221,2020-02-27,934,1,754
"9284","Jilin","China",43.6661,126.1923,2020-02-27,93,1,67
"9285","Liaoning","China",41.2956,122.6085,2020-02-27,121,1,93
"9286","Macau","China",22.1667,113.55,2020-02-27,10,0,8
"9287","Ningxia","China",37.2692,106.1655,2020-02-27,72,0,68
"9288","Qinghai","China",35.7452,95.9956,2020-02-27,18,0,18
"9289","Shaanxi","China",35.1917,108.8701,2020-02-27,245,1,195
"9290","Shandong","China",36.3427,118.1498,2020-02-27,756,6,387
"9291","Shanghai","China",31.202,121.4491,2020-02-27,337,3,276
"9292","Shanxi","China",37.5777,112.2922,2020-02-27,133,0,107
"9293","Sichuan","China",30.6171,102.7103,2020-02-27,534,3,321
"9294","Tianjin","China",39.3054,117.323,2020-02-27,136,3,102
"9295","Tibet","China",31.6927,88.0924,2020-02-27,1,0,1
"9296","Xinjiang","China",41.1129,85.2401,2020-02-27,76,2,43
"9297","Yunnan","China",24.974,101.487,2020-02-27,174,2,150
"9298","Zhejiang","China",29.1832,120.0934,2020-02-27,1205,1,932
"9299","","Colombia",4.5709,-74.2973,2020-02-27,0,0,0
"9300","","Congo (Brazzaville)",-4.0383,21.7587,2020-02-27,0,0,0
"9301","","Congo (Kinshasa)",-4.0383,21.7587,2020-02-27,0,0,0
"9302","","Costa Rica",9.7489,-83.7534,2020-02-27,0,0,0
"9303","","Cote d'Ivoire",7.54,-5.5471,2020-02-27,0,0,0
"9304","","Croatia",45.1,15.2,2020-02-27,3,0,0
"9305","","Diamond Princess",0,0,2020-02-27,705,4,10
"9306","","Cuba",22,-80,2020-02-27,0,0,0
"9307","","Cyprus",35.1264,33.4299,2020-02-27,0,0,0
"9308","","Czechia",49.8175,15.473,2020-02-27,0,0,0
"9309","Faroe Islands","Denmark",61.8926,-6.9118,2020-02-27,0,0,0
"9310","Greenland","Denmark",71.7069,-42.6043,2020-02-27,0,0,0
"9311","","Denmark",56.2639,9.5018,2020-02-27,1,0,0
"9312","","Djibouti",11.8251,42.5903,2020-02-27,0,0,0
"9313","","Dominican Republic",18.7357,-70.1627,2020-02-27,0,0,0
"9314","","Ecuador",-1.8312,-78.1834,2020-02-27,0,0,0
"9315","","Egypt",26,30,2020-02-27,1,0,0
"9316","","El Salvador",13.7942,-88.8965,2020-02-27,0,0,0
"9317","","Equatorial Guinea",1.5,10,2020-02-27,0,0,0
"9318","","Eritrea",15.1794,39.7823,2020-02-27,0,0,0
"9319","","Estonia",58.5953,25.0136,2020-02-27,1,0,0
"9320","","Eswatini",-26.5225,31.4659,2020-02-27,0,0,0
"9321","","Ethiopia",9.145,40.4897,2020-02-27,0,0,0
"9322","","Fiji",-17.7134,178.065,2020-02-27,0,0,0
"9323","","Finland",64,26,2020-02-27,2,0,1
"9324","French Guiana","France",3.9339,-53.1258,2020-02-27,0,0,0
"9325","French Polynesia","France",-17.6797,149.4068,2020-02-27,0,0,0
"9326","Guadeloupe","France",16.25,-61.5833,2020-02-27,0,0,0
"9327","Mayotte","France",-12.8275,45.1662,2020-02-27,0,0,0
"9328","New Caledonia","France",-20.9043,165.618,2020-02-27,0,0,0
"9329","Reunion","France",-21.1351,55.2471,2020-02-27,0,0,0
"9330","Saint Barthelemy","France",17.9,-62.8333,2020-02-27,0,0,0
"9331","St Martin","France",18.0708,-63.0501,2020-02-27,0,0,0
"9332","Martinique","France",14.6415,-61.0242,2020-02-27,0,0,0
"9333","","France",46.2276,2.2137,2020-02-27,38,2,11
"9334","","Gabon",-0.8037,11.6094,2020-02-27,0,0,0
"9335","","Gambia",13.4432,-15.3101,2020-02-27,0,0,0
"9336","","Georgia",42.3154,43.3569,2020-02-27,1,0,0
"9337","","Germany",51,9,2020-02-27,46,0,16
"9338","","Ghana",7.9465,-1.0232,2020-02-27,0,0,0
"9339","","Greece",39.0742,21.8243,2020-02-27,3,0,0
"9340","","Guatemala",15.7835,-90.2308,2020-02-27,0,0,0
"9341","","Guinea",9.9456,-9.6966,2020-02-27,0,0,0
"9342","","Guyana",5,-58.75,2020-02-27,0,0,0
"9343","","Haiti",18.9712,-72.2852,2020-02-27,0,0,0
"9344","","Holy See",41.9029,12.4534,2020-02-27,0,0,0
"9345","","Honduras",15.2,-86.2419,2020-02-27,0,0,0
"9346","","Hungary",47.1625,19.5033,2020-02-27,0,0,0
"9347","","Iceland",64.9631,-19.0208,2020-02-27,0,0,0
"9348","","India",21,78,2020-02-27,3,0,3
"9349","","Indonesia",-0.7893,113.9213,2020-02-27,0,0,0
"9350","","Iran",32,53,2020-02-27,245,26,49
"9351","","Iraq",33,44,2020-02-27,7,0,0
"9352","","Ireland",53.1424,-7.6921,2020-02-27,0,0,0
"9353","","Israel",31,35,2020-02-27,3,0,1
"9354","","Italy",43,12,2020-02-27,655,17,45
"9355","","Jamaica",18.1096,-77.2975,2020-02-27,0,0,0
"9356","","Japan",36,138,2020-02-27,214,4,22
"9357","","Jordan",31.24,36.51,2020-02-27,0,0,0
"9358","","Kazakhstan",48.0196,66.9237,2020-02-27,0,0,0
"9359","","Kenya",-0.0236,37.9062,2020-02-27,0,0,0
"9360","","Korea, South",36,128,2020-02-27,1766,13,22
"9361","","Kuwait",29.5,47.75,2020-02-27,43,0,0
"9362","","Kyrgyzstan",41.2044,74.7661,2020-02-27,0,0,0
"9363","","Latvia",56.8796,24.6032,2020-02-27,0,0,0
"9364","","Lebanon",33.8547,35.8623,2020-02-27,2,0,0
"9365","","Liberia",6.4281,-9.4295,2020-02-27,0,0,0
"9366","","Liechtenstein",47.14,9.55,2020-02-27,0,0,0
"9367","","Lithuania",55.1694,23.8813,2020-02-27,0,0,0
"9368","","Luxembourg",49.8153,6.1296,2020-02-27,0,0,0
"9369","","Madagascar",-18.7669,46.8691,2020-02-27,0,0,0
"9370","","Malaysia",2.5,112.5,2020-02-27,23,0,18
"9371","","Maldives",3.2028,73.2207,2020-02-27,0,0,0
"9372","","Malta",35.9375,14.3754,2020-02-27,0,0,0
"9373","","Mauritania",21.0079,10.9408,2020-02-27,0,0,0
"9374","","Mauritius",-20.2,57.5,2020-02-27,0,0,0
"9375","","Mexico",23.6345,-102.5528,2020-02-27,0,0,0
"9376","","Moldova",47.4116,28.3699,2020-02-27,0,0,0
"9377","","Monaco",43.7333,7.4167,2020-02-27,0,0,0
"9378","","Mongolia",46.8625,103.8467,2020-02-27,0,0,0
"9379","","Montenegro",42.5,19.3,2020-02-27,0,0,0
"9380","","Morocco",31.7917,-7.0926,2020-02-27,0,0,0
"9381","","Namibia",-22.9576,18.4904,2020-02-27,0,0,0
"9382","","Nepal",28.1667,84.25,2020-02-27,1,0,1
"9383","Aruba","Netherlands",12.5186,-70.0358,2020-02-27,0,0,0
"9384","Curacao","Netherlands",12.1696,-68.99,2020-02-27,0,0,0
"9385","Sint Maarten","Netherlands",18.0425,-63.0548,2020-02-27,0,0,0
"9386","","Netherlands",52.1326,5.2913,2020-02-27,1,0,0
"9387","","New Zealand",-40.9006,174.886,2020-02-27,0,0,0
"9388","","Nicaragua",12.8654,-85.2072,2020-02-27,0,0,0
"9389","","Niger",17.6078,8.0817,2020-02-27,0,0,0
